127.0.0.1 - - [06/Aug/2018:09:41:09 +0800] "GET / HTTP/1.1" 404 994
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/css/font-awesome.min.css HTTP/1.1" 200 15751
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/css/ace-responsive.min.css HTTP/1.1" 200 9055
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/css/datepicker.css HTTP/1.1" 200 16596
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/css/ace-skins.min.css HTTP/1.1" 200 18544
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/js/jquery.tips.js HTTP/1.1" 200 4615
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/plugins/attention/zDialog/zDrag.js HTTP/1.1" 200 1609
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/js/jquery-1.7.2.js HTTP/1.1" 200 252881
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/plugins/attention/zDialog/zDialog.js HTTP/1.1" 200 14453
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/css/bootstrap.min.css HTTP/1.1" 200 105949
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/avatars/user.jpg HTTP/1.1" 200 777
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/js/myjs/head.js HTTP/1.1" 200 4502
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/js/bootstrap.min.js HTTP/1.1" 200 28618
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/js/ace-elements.min.js HTTP/1.1" 200 6940
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/js/ace.min.js HTTP/1.1" 200 5154
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/js/jquery.cookie.js HTTP/1.1" 200 3128
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/js/myjs/menusf.js HTTP/1.1" 200 433
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/js/myjs/index.js HTTP/1.1" 200 638
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/images/loadingi.gif HTTP/1.1" 200 1849
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/tab.do HTTP/1.1" 200 1798
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "GET /softqin-admin/static/font/fontawesome-webfont.woff?v=3.0.1 HTTP/1.1" 200 83760
192.168.1.94 - - [06/Aug/2018:09:41:22 +0800] "POST /softqin-admin/head/getUname.do?tm=1533519682881 HTTP/1.1" 200 396
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/css/import_basic.css HTTP/1.1" 200 180
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/js/framework.js HTTP/1.1" 200 47608
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/js/tab.js HTTP/1.1" 200 3302
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/css/framework/reset.css HTTP/1.1" 200 312
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/css/framework/basic.css HTTP/1.1" 200 5337
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/css/framework/position.css HTTP/1.1" 200 6031
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/css/framework/form.css HTTP/1.1" 200 34370
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/css/framework/icon.css HTTP/1.1" 200 45579
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/css/framework/code.css HTTP/1.1" 200 1604
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/skins/sky/import_skin.css HTTP/1.1" 200 20
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/skins/sky/style.css HTTP/1.1" 200 77479
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/login_default.do HTTP/1.1" 200 7970
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/skins/sky/tab/tab1.gif HTTP/1.1" 200 89
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/skins/sky/tab/tab3.gif HTTP/1.1" 200 89
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/skins/sky/tab/close.gif HTTP/1.1" 200 135
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/css/bootstrap.min.css HTTP/1.1" 200 105949
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/plugins/tab/skins/sky/tab/tab2.gif HTTP/1.1" 200 89
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/css/bootstrap-responsive.min.css HTTP/1.1" 200 16858
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/css/font-awesome.min.css HTTP/1.1" 200 15751
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/css/chosen.css HTTP/1.1" 200 15435
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/css/ace-responsive.min.css HTTP/1.1" 200 9055
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/css/ace.min.css HTTP/1.1" 200 138159
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/css/ace-skins.min.css HTTP/1.1" 200 18544
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/css/datepicker.css HTTP/1.1" 200 16596
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/js/jquery-ui-1.10.2.custom.min.js HTTP/1.1" 200 95011
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/js/jquery.ui.touch-punch.min.js HTTP/1.1" 200 1640
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/js/jquery.slimscroll.min.js HTTP/1.1" 200 4383
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/1.9.1/jquery.min.js HTTP/1.1" 200 92697
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/js/jquery.easy-pie-chart.min.js HTTP/1.1" 200 5074
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/js/jquery.flot.resize.min.js HTTP/1.1" 200 2280
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/js/jquery.flot.pie.min.js HTTP/1.1" 200 11329
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/js/jquery.sparkline.min.js HTTP/1.1" 200 44609
192.168.1.94 - - [06/Aug/2018:09:41:23 +0800] "GET /softqin-admin/static/js/jquery.flot.min.js HTTP/1.1" 200 36582
192.168.1.94 - - [06/Aug/2018:09:41:24 +0800] "GET /softqin-admin/static/img/shouye.jpg HTTP/1.1" 200 614826
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/news/list.do HTTP/1.1" 200 23275
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/static/css/bootstrap.min.css HTTP/1.1" 200 105949
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/static/css/bootstrap-responsive.min.css HTTP/1.1" 200 16858
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/static/css/font-awesome.min.css HTTP/1.1" 200 15751
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/static/css/chosen.css HTTP/1.1" 200 15435
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/static/css/ace.min.css HTTP/1.1" 200 138159
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/static/css/ace-responsive.min.css HTTP/1.1" 200 9055
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/static/css/ace-skins.min.css HTTP/1.1" 200 18544
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/static/css/datepicker.css HTTP/1.1" 200 16596
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/TP/15cf00d1b6ca44828fa6621970ac6a3f.jpg HTTP/1.1" 404 2716
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/TP/b4a1ad989971465d8e9fac0844199f6f.jpg HTTP/1.1" 404 2716
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/TP/c9a4fb24d2d540f9ae2e822e249a3eb6.jpg HTTP/1.1" 404 2716
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/TP/92a5aa3b8c484cbcbae81aa8acffed4d.png HTTP/1.1" 404 2716
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/static/js/chosen.jquery.min.js HTTP/1.1" 200 23848
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/static/js/bootbox.min.js HTTP/1.1" 200 6383
192.168.1.94 - - [06/Aug/2018:09:41:32 +0800] "GET /softqin-admin/static/js/bootstrap-datepicker.min.js HTTP/1.1" 200 26821
192.168.1.94 - - [06/Aug/2018:09:42:47 +0800] "GET /softqin-admin/plugins/attention/zDialog/skins/blue/dialog_rb.png HTTP/1.1" 200 181
192.168.1.94 - - [06/Aug/2018:09:42:47 +0800] "GET /softqin-admin/plugins/attention/zDialog/skins/blue/dialog_mlm.png HTTP/1.1" 200 179
192.168.1.94 - - [06/Aug/2018:09:42:47 +0800] "GET /softqin-admin/plugins/attention/zDialog/skins/blue/dialog_cb.png HTTP/1.1" 200 179
192.168.1.94 - - [06/Aug/2018:09:42:47 +0800] "GET /softqin-admin/plugins/attention/zDialog/skins/blue/dialog_rt.png HTTP/1.1" 200 182
192.168.1.94 - - [06/Aug/2018:09:42:47 +0800] "GET /softqin-admin/plugins/attention/zDialog/skins/blue/dialog_closebtn.gif HTTP/1.1" 200 75
192.168.1.94 - - [06/Aug/2018:09:42:47 +0800] "GET /softqin-admin/plugins/attention/zDialog/skins/blue/dialog_ct.png HTTP/1.1" 200 179
192.168.1.94 - - [06/Aug/2018:09:42:47 +0800] "GET /softqin-admin/plugins/attention/zDialog/skins/blue/dialog_lt.png HTTP/1.1" 200 183
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/plugins/attention/zDialog/skins/blue/dialog_mrm.png HTTP/1.1" 200 179
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/plugins/attention/zDialog/skins/blue/icon_dialog.gif HTTP/1.1" 200 92
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/plugins/attention/zDialog/skins/blue/window.gif HTTP/1.1" 200 1386
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/plugins/attention/zDialog/skins/blue/dialog_lb.png HTTP/1.1" 200 182
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/news/goAdd.do HTTP/1.1" 200 5351
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/static/css/bootstrap.min.css HTTP/1.1" 200 105949
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/static/css/bootstrap-responsive.min.css HTTP/1.1" 200 16858
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/static/css/font-awesome.min.css HTTP/1.1" 200 15751
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/static/css/chosen.css HTTP/1.1" 200 15435
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/static/css/ace-responsive.min.css HTTP/1.1" 200 9055
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/static/css/ace.min.css HTTP/1.1" 200 138159
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/static/css/ace-skins.min.css HTTP/1.1" 200 18544
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/static/css/datepicker.css HTTP/1.1" 200 16596
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/plugins/ueditor/ueditor.config.js HTTP/1.1" 200 22768
192.168.1.94 - - [06/Aug/2018:09:42:48 +0800] "GET /softqin-admin/static/images/jiazai.gif HTTP/1.1" 200 60549
192.168.1.94 - - [06/Aug/2018:09:42:49 +0800] "GET /softqin-admin/plugins/ueditor/ueditor.all.js HTTP/1.1" 200 867027
192.168.1.94 - - [06/Aug/2018:09:42:49 +0800] "GET /softqin-admin/plugins/attention/zDialog/skins/blue/dialog_closebtn_over.gif HTTP/1.1" 200 374
192.168.1.94 - - [06/Aug/2018:09:42:49 +0800] "GET /softqin-admin/plugins/ueditor/themes/default/css/ueditor.css HTTP/1.1" 200 43770
192.168.1.94 - - [06/Aug/2018:09:42:49 +0800] "GET /softqin-admin/plugins/ueditor/lang/zh-cn/zh-cn.js HTTP/1.1" 200 26413
192.168.1.94 - - [06/Aug/2018:09:42:49 +0800] "GET /softqin-admin/plugins/ueditor/themes/default/images/scale.png HTTP/1.1" 200 167
192.168.1.94 - - [06/Aug/2018:09:42:49 +0800] "GET /softqin-admin/plugins/ueditor/themes/default/images/icons.png HTTP/1.1" 200 19608
192.168.1.94 - - [06/Aug/2018:09:42:49 +0800] "GET /softqin-admin/plugins/ueditor/themes/iframe.css HTTP/1.1" 200 42
192.168.1.94 - - [06/Aug/2018:10:37:17 +0800] "GET /softqin-admin/ HTTP/1.1" 200 7748
192.168.1.94 - - [06/Aug/2018:10:37:17 +0800] "GET /softqin-admin/code.do?t=1533523037502 HTTP/1.1" 200 1250
192.168.1.94 - - [06/Aug/2018:10:37:17 +0800] "GET /softqin-admin/static/login/images/banner_slide_01.jpg?1533523037560 HTTP/1.1" 200 584251
192.168.1.94 - - [06/Aug/2018:10:37:17 +0800] "GET /softqin-admin/static/login/images/banner_slide_02.jpg?1533523037616 HTTP/1.1" 200 391680
192.168.1.94 - - [06/Aug/2018:10:37:17 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
192.168.1.94 - - [06/Aug/2018:10:37:26 +0800] "GET /softqin-admin/web/index.html HTTP/1.1" 200 6150
192.168.1.94 - - [06/Aug/2018:10:37:26 +0800] "GET /softqin-admin/web/css/topBottom.css HTTP/1.1" 200 2246
192.168.1.94 - - [06/Aug/2018:10:37:26 +0800] "GET /softqin-admin/web/css/reset.css HTTP/1.1" 200 407
192.168.1.94 - - [06/Aug/2018:10:37:26 +0800] "GET /softqin-admin/web/image/logo.png HTTP/1.1" 200 19839
192.168.1.94 - - [06/Aug/2018:10:37:26 +0800] "GET /softqin-admin/web/css/index.css HTTP/1.1" 200 3256
192.168.1.94 - - [06/Aug/2018:10:37:26 +0800] "GET /softqin-admin/web/layUI/layui.js HTTP/1.1" 200 6606
192.168.1.94 - - [06/Aug/2018:10:37:26 +0800] "GET /softqin-admin/web/image/wechat.png HTTP/1.1" 200 1410
192.168.1.94 - - [06/Aug/2018:10:37:26 +0800] "GET /softqin-admin/web/js/main.js HTTP/1.1" 200 2226
192.168.1.94 - - [06/Aug/2018:10:37:26 +0800] "GET /softqin-admin/web/js/index.js HTTP/1.1" 200 4584
192.168.1.94 - - [06/Aug/2018:10:37:26 +0800] "GET /softqin-admin/web/js/jquery-3.3.1.min.js HTTP/1.1" 200 86927
192.168.1.94 - - [06/Aug/2018:10:37:26 +0800] "GET /softqin-admin/web/layUI/css/layui.css HTTP/1.1" 200 60772
192.168.1.94 - - [06/Aug/2018:10:37:27 +0800] "GET /softqin-admin/web/image/phone.png HTTP/1.1" 200 1061
192.168.1.94 - - [06/Aug/2018:10:37:27 +0800] "GET /softqin-admin/web/image/email.png HTTP/1.1" 200 1056
192.168.1.94 - - [06/Aug/2018:10:37:27 +0800] "GET /softqin-admin/web/image/location.png HTTP/1.1" 200 1109
192.168.1.94 - - [06/Aug/2018:10:37:27 +0800] "GET /softqin-admin/web/image/red_.png HTTP/1.1" 200 178
192.168.1.94 - - [06/Aug/2018:10:37:27 +0800] "GET /softqin-admin/web/image/circle.png HTTP/1.1" 200 1317
192.168.1.94 - - [06/Aug/2018:10:37:27 +0800] "GET /softqin-admin/web/layUI/font/iconfont.woff?v=230 HTTP/1.1" 200 26328
192.168.1.94 - - [06/Aug/2018:10:37:27 +0800] "GET /softqin-admin/web/layUI/lay/modules/carousel.js HTTP/1.1" 200 3839
192.168.1.94 - - [06/Aug/2018:10:37:36 +0800] "GET /softqin-admin/web/project_inner.html?ids=20e11f5e841248e89aad679d3d541934 HTTP/1.1" 200 4120
192.168.1.94 - - [06/Aug/2018:10:37:36 +0800] "GET /softqin-admin/web/css/project_inner.css HTTP/1.1" 200 722
192.168.1.94 - - [06/Aug/2018:10:37:36 +0800] "GET /softqin-admin/web/image/architecture-1817483_1920.png HTTP/1.1" 200 40128
192.168.1.94 - - [06/Aug/2018:10:41:25 +0800] "GET /softqin-admin/web/index.html HTTP/1.1" 304 -
192.168.1.94 - - [06/Aug/2018:10:41:28 +0800] "GET /softqin-admin/web/index.html HTTP/1.1" 304 -
192.168.1.94 - - [06/Aug/2018:10:41:29 +0800] "GET /softqin-admin/web/index.html HTTP/1.1" 304 -
192.168.1.94 - - [06/Aug/2018:10:41:53 +0800] "GET /softqin-admin/web/index.html HTTP/1.1" 304 -
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/index.html HTTP/1.1" 200 6150
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/css/index.css HTTP/1.1" 200 3256
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/css/reset.css HTTP/1.1" 200 407
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/layUI/css/layui.css HTTP/1.1" 200 60772
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/image/wechat.png HTTP/1.1" 200 1410
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/css/topBottom.css HTTP/1.1" 200 2246
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/js/jquery-3.3.1.min.js HTTP/1.1" 200 86927
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/layUI/layui.js HTTP/1.1" 200 6606
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/js/main.js HTTP/1.1" 200 2226
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/image/logo.png HTTP/1.1" 200 19839
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/js/index.js HTTP/1.1" 200 4602
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/image/email.png HTTP/1.1" 200 1056
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/image/location.png HTTP/1.1" 200 1109
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/image/phone.png HTTP/1.1" 200 1061
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/image/circle.png HTTP/1.1" 200 1317
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/image/red_.png HTTP/1.1" 200 178
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/layUI/font/iconfont.woff?v=230 HTTP/1.1" 200 26328
192.168.1.94 - - [06/Aug/2018:10:42:36 +0800] "GET /softqin-admin/web/layUI/lay/modules/carousel.js HTTP/1.1" 200 3839
192.168.1.94 - - [06/Aug/2018:10:48:03 +0800] "GET /softqin-admin HTTP/1.1" 200 7748
192.168.1.94 - - [06/Aug/2018:10:48:03 +0800] "GET /static/login/bootstrap.min.css HTTP/1.1" 404 1054
192.168.1.94 - - [06/Aug/2018:10:48:03 +0800] "GET /static/login/matrix-login.css HTTP/1.1" 404 1052
192.168.1.94 - - [06/Aug/2018:10:48:03 +0800] "GET /static/login/font-awesome.css HTTP/1.1" 404 1052
192.168.1.94 - - [06/Aug/2018:10:48:03 +0800] "GET /static/js/jquery-1.5.1.min.js HTTP/1.1" 404 1052
192.168.1.94 - - [06/Aug/2018:10:48:03 +0800] "GET /static/login/css/camera.css HTTP/1.1" 404 1048
192.168.1.94 - - [06/Aug/2018:10:48:03 +0800] "GET /static/login/bootstrap-responsive.min.css HTTP/1.1" 404 1076
192.168.1.94 - - [06/Aug/2018:10:48:03 +0800] "GET /static/login/logo.png HTTP/1.1" 404 1036
192.168.1.94 - - [06/Aug/2018:10:48:03 +0800] "GET /static/login/user.png HTTP/1.1" 404 1036
192.168.1.94 - - [06/Aug/2018:10:48:03 +0800] "GET /static/login/suo.png HTTP/1.1" 404 1034
192.168.1.94 - - [06/Aug/2018:10:48:03 +0800] "GET /static/login/yan.png HTTP/1.1" 404 1034
192.168.1.94 - - [06/Aug/2018:10:48:03 +0800] "GET /static/login/images/banner_slide_01.jpg?1533523683970 HTTP/1.1" 404 1072
192.168.1.94 - - [06/Aug/2018:10:48:07 +0800] "GET /softqin-admin HTTP/1.1" 200 7748
192.168.1.94 - - [06/Aug/2018:10:48:07 +0800] "GET /static/login/bootstrap.min.css HTTP/1.1" 404 1054
192.168.1.94 - - [06/Aug/2018:10:48:07 +0800] "GET /static/login/css/camera.css HTTP/1.1" 404 1048
192.168.1.94 - - [06/Aug/2018:10:48:07 +0800] "GET /static/login/bootstrap-responsive.min.css HTTP/1.1" 404 1076
192.168.1.94 - - [06/Aug/2018:10:48:07 +0800] "GET /static/login/matrix-login.css HTTP/1.1" 404 1052
192.168.1.94 - - [06/Aug/2018:10:48:07 +0800] "GET /static/js/jquery-1.5.1.min.js HTTP/1.1" 404 1052
192.168.1.94 - - [06/Aug/2018:10:48:07 +0800] "GET /static/login/font-awesome.css HTTP/1.1" 404 1052
192.168.1.94 - - [06/Aug/2018:10:48:07 +0800] "GET /static/login/user.png HTTP/1.1" 404 1036
192.168.1.94 - - [06/Aug/2018:10:48:07 +0800] "GET /static/login/logo.png HTTP/1.1" 404 1036
192.168.1.94 - - [06/Aug/2018:10:48:07 +0800] "GET /static/login/suo.png HTTP/1.1" 404 1034
192.168.1.94 - - [06/Aug/2018:10:48:07 +0800] "GET /static/login/yan.png HTTP/1.1" 404 1034
